ProductID,p_Name,shop_name,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,keyword,type,brand,X_type,X_name,capacitysource,capacity
17816982724,美的（Midea） 变频冷暖柜机风尊KFR-72LW/BP2DN1Y-ZB300(B3),美的北京世纪广美专卖店,7699.0,7299.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 变频冷暖柜机风尊KFR-72LW/BP2DN1Y-ZB300(B3) 17816982724 美的北京世纪广美专卖店 42.0kg 变频 冷暖空调 变频空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 变频冷暖柜机风尊KFR-72LW/BP2DN1Y-ZB300(B3),,3匹
12512857900,美的（Midea） 空调柜机变频2匹/3匹 圆柱形立柜式空调 KFR-72LW/BP3DN8Y-YB300(B1,美的北京誉净天专卖店,9999.0,8999.0,3,100,3,0,0,,美的（Midea） 美的（Midea） 空调柜机变频2匹/3匹 圆柱形立柜式空调 KFR-72LW/BP3DN8Y-YB300(B1 12512857900 美的北京誉净天专卖店 31.0kg 中国大陆 YB300 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调，全直流变频，自动清洁 金色 2匹 一级能效 20-30㎡，30-40㎡ 立柜式空调,美的,变频,美的（Midea） 空调柜机变频2匹/3匹 圆柱形立柜式空调 KFR-72LW/BP3DN8Y-YB300(B1,,2匹
12515305562,美的（Midea） 空调柜机大2匹/3匹 变频立柜式空调冷暖 KFR-72LW/BP2DN1Y-PA400(B3,美的北京誉净天专卖店,7999.0,7499.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 空调柜机大2匹/3匹 变频立柜式空调冷暖 KFR-72LW/BP2DN1Y-PA400(B3 12515305562 美的北京誉净天专卖店 49.0kg 中国大陆 PA400 变频 冷暖空调 变频空调，自动清洁 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 空调柜机大2匹/3匹 变频立柜式空调冷暖 KFR-72LW/BP2DN1Y-PA400(B3,,2匹
11267390233,美的 （Midea）KFR-51/71LW/BP3DN1Y-YB200圆柱静音 一级能效 KFR-51LW/BP3DN1Y-YB200 2匹,美的空调天津中环专卖店,16998.0,10999.0,0,100,0,0,0,,美的 美的 （Midea）KFR-51/71LW/BP3DN1Y-YB200圆柱静音 一级能效 KFR-51LW/BP3DN1Y-YB200 2匹 11267390233 美的空调天津中环专卖店 130.0kg 中国大陆 31022210002807 变频 冷暖空调 高能效空调 其他 2匹 一级能效 30-40㎡ 立柜式空调,美的,变频,美的 （Midea）KFR-51/71LW/BP3DN1Y-YB200圆柱静音 一级能效 KFR-51LW/BP3DN1Y-YB200 2匹,,2匹
19484847094,美的 （Midea） 3匹舒适星 一级能效 无风感 变频冷暖空调 KFR-72LW/BP3DN8Y-YB302(B1,美的空调北京邓氏专卖店,10000.0,8999.0,0,100,0,0,0,,美的 美的 （Midea） 3匹舒适星 一级能效 无风感 变频冷暖空调 KFR-72LW/BP3DN8Y-YB302(B1 19484847094 美的空调北京邓氏专卖店 37.0kg 变频 冷暖空调 0元安装，圆柱式空调，变频空调，全直流变频 其他 2匹 一级能效 20-30㎡，30-40㎡ 立柜式空调,美的,变频,美的 （Midea） 3匹舒适星 一级能效 无风感 变频冷暖空调 KFR-72LW/BP3DN8Y-YB302(B1,,2匹
18449199733,美的（Midea） 变频APP智控一级能效直流变频静音冷暖空调 KFR-72LW/BP3DN8Y-YB300,美的北京世纪广美专卖店,15999.0,10199.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 变频APP智控一级能效直流变频静音冷暖空调 KFR-72LW/BP3DN8Y-YB300 18449199733 美的北京世纪广美专卖店 31.0kg 变频 冷暖空调 金色 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 变频APP智控一级能效直流变频静音冷暖空调 KFR-72LW/BP3DN8Y-YB300,,2匹
18373231478,美的（Midea） Midea/美的 3匹变频立柜式冷暖空调 KFR-72LW/BP2DN1Y-YB400 智行,美的空调河北专卖店,8399.0,7699.0,0,100,0,0,0,,美的（Midea） 美的（Midea） Midea/美的 3匹变频立柜式冷暖空调 KFR-72LW/BP2DN1Y-YB400 智行 18373231478 美的空调河北专卖店 35.0kg 变频 冷暖空调 3匹 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） Midea/美的 3匹变频立柜式冷暖空调 KFR-72LW/BP2DN1Y-YB400 智行,,3匹
16016701221,美的（Midea） 大3匹 立柜式空调 变频柜机 冷暖家用快速制冷 客厅立式 冷静星 KFR-72LW/BP2DN1Y-DA400(B3,美的空调美翼专卖店,7499.0,6999.0,30,100,30,0,0,服务很好,美的（Midea） 美的（Midea） 大3匹 立柜式空调 变频柜机 冷暖家用快速制冷 客厅立式 冷静星 KFR-72LW/BP2DN1Y-DA400(B3 16016701221 美的空调美翼专卖店 40.0kg 变频 冷暖空调 变频空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 大3匹 立柜式空调 变频柜机 冷暖家用快速制冷 客厅立式 冷静星 KFR-72LW/BP2DN1Y-DA400(B3,,3匹
11430880630,美的（Midea） 3匹变频空调冷静星 72LW/BP2DN1Y-PA400(B3)E,美的空调河南恒美专卖店,8999.0,6999.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 3匹变频空调冷静星 72LW/BP2DN1Y-PA400(B3)E 11430880630 美的空调河南恒美专卖店 40.0kg 变频 高能效空调 白色 冷暖空调 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 3匹变频空调冷静星 72LW/BP2DN1Y-PA400(B3)E,,3匹
13134950102,美的（Midea） 大3p冷静星KFR-72LW/BP2DN1Y-PA400(B3)E 3匹,顺隆电器专营店,7289.0,5899.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 大3p冷静星KFR-72LW/BP2DN1Y-PA400(B3)E 3匹 13134950102 顺隆电器专营店 36.0kg 变频 冷暖空调 金色 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 大3p冷静星KFR-72LW/BP2DN1Y-PA400(B3)E 3匹,,2匹
11312942421,美的（Midea）空调  冷静星5匹空调柜机 定速冷暖立柜式空调 工程空调 380电压 KFR-120LW/SDY-PA400(D3),美的空调安泰专卖店,9999.0,8999.0,8,100,8,0,0,制冷速度快 机器漂亮 外机噪音小 制冷效果好,美的（Midea） 美的（Midea）空调  冷静星5匹空调柜机 定速冷暖立柜式空调 工程空调 380电压 KFR-120LW/SDY-PA400(D3) 11312942421 美的空调安泰专卖店 57.0kg 定频 冷暖空调 白色 5匹及以上 三级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea）空调  冷静星5匹空调柜机 定速冷暖立柜式空调 工程空调 380电压 KFR-120LW/SDY-PA400(D3),,5匹及以上
11247699026,美的（Midea） 圆柱空调柜机 一级直流变频 智能WiFi 冷暖家用客厅立式 制冷王 KFR-72LW/BP3DN8Y-YB300(B1,美的空调美翼专卖店,10499.0,9499.0,70,97,70,2,0,机器漂亮 制热效果好 制冷效果好 制冷速度快 安装速度 送货快 声音小 制冷比较快 变频省电 服务很好,美的（Midea） 美的（Midea） 圆柱空调柜机 一级直流变频 智能WiFi 冷暖家用客厅立式 制冷王 KFR-72LW/BP3DN8Y-YB300(B1 11247699026 美的空调美翼专卖店 45.0kg 变频 冷暖空调 全直流变频 金色 3匹 一级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 圆柱空调柜机 一级直流变频 智能WiFi 冷暖家用客厅立式 制冷王 KFR-72LW/BP3DN8Y-YB300(B1,,3匹
11412540455,美的（Midea）2匹/3匹 变频冷暖 空调柜机 风尊 （陶瓷白） KFR-51LW/BP2DN1Y-ZB300(B3,美的空调海南专卖店,8599.0,6599.0,0,100,0,0,0,,美的 美的（Midea）2匹/3匹 变频冷暖 空调柜机 风尊 （陶瓷白） KFR-51LW/BP2DN1Y-ZB300(B3 11412540455 美的空调海南专卖店 30.0kg 变频 冷暖空调 变频空调 白色 2匹 三级能效 10-15㎡ 立柜式空调,美的,变频,美的（Midea）2匹/3匹 变频冷暖 空调柜机 风尊 （陶瓷白） KFR-51LW/BP2DN1Y-ZB300(B3,,2匹
12883913873,美的 （Midea）空调柜机 冷静星 时尚薄型 2匹KFR-51LW/DY-PA400(D3),美的空调北京邓氏专卖店,10000.0,4199.0,0,100,0,0,0,,美的 美的 （Midea）空调柜机 冷静星 时尚薄型 2匹KFR-51LW/DY-PA400(D3) 12883913873 美的空调北京邓氏专卖店 65.0kg 定频 冷暖空调 0元安装 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的 （Midea）空调柜机 冷静星 时尚薄型 2匹KFR-51LW/DY-PA400(D3),,3匹
13017013547,美的 Midea  大2匹/大3匹 变频冷暖 二级能效 圆柱空调柜机 静音 智行 KFR-72LW/BP2DN1Y-YA400(B2,美的空调新疆天鸿顺专营店,8599.0,8299.0,0,100,0,0,0,,美的（Midea） 美的 Midea  大2匹/大3匹 变频冷暖 二级能效 圆柱空调柜机 静音 智行 KFR-72LW/BP2DN1Y-YA400(B2 13017013547 美的空调新疆天鸿顺专营店 45.0kg 变频 冷暖空调 圆柱式空调，变频空调 白色 3匹 二级能效 40㎡以上 立柜式空调,美的,变频,美的 Midea  大2匹/大3匹 变频冷暖 二级能效 圆柱空调柜机 静音 智行 KFR-72LW/BP2DN1Y-YA400(B2,,3匹
12967869419,美的（Midea） 2匹/3匹/5匹 定速冷静星  强劲冷暖 上下左右立体送风 3级能效 KFR-51LW/DY-PA400(D3),美的空调山西华明专卖店,9398.0,4799.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 2匹/3匹/5匹 定速冷静星  强劲冷暖 上下左右立体送风 3级能效 KFR-51LW/DY-PA400(D3) 12967869419 美的空调山西华明专卖店 85.0kg 中国大陆 定频 冷暖空调 白色 3匹 三级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea） 2匹/3匹/5匹 定速冷静星  强劲冷暖 上下左右立体送风 3级能效 KFR-51LW/DY-PA400(D3),,3匹
11630835473,美的（Midea） 大2匹 变频冷暖空调 圆柱柜机 智行KFR-51LW/BP2DN1Y 白色 KFR-51LW/BP2DN1Y-YA400,美的宁波浙甬专卖店,8499.0,5199.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 大2匹 变频冷暖空调 圆柱柜机 智行KFR-51LW/BP2DN1Y 白色 KFR-51LW/BP2DN1Y-YA400 11630835473 美的宁波浙甬专卖店 89.0kg 中国大陆 变频 冷暖空调 圆柱式空调 白色 2匹 二级能效 40㎡以上 立柜式空调,美的,变频,美的（Midea） 大2匹 变频冷暖空调 圆柱柜机 智行KFR-51LW/BP2DN1Y 白色 KFR-51LW/BP2DN1Y-YA400,,2匹
12965719427,美的（Midea） 5匹定速冷暖柜机冷静星KFR-120LW/SDY-PA400(D3),美的空调邦鸿专卖店,12999.0,8299.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 5匹定速冷暖柜机冷静星KFR-120LW/SDY-PA400(D3) 12965719427 美的空调邦鸿专卖店 57.0kg 中国大陆 KFR-120LW/SDY-PA400(D3) 定频 冷暖空调 白色 5匹及以上 三级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea） 5匹定速冷暖柜机冷静星KFR-120LW/SDY-PA400(D3),,5匹及以上
12966092289,美的 变频 柜机 冷暖 家用空调    风骏  伯爵红 大2匹 51LW/BP2DN1Y-ZA300,美的空调河北晖腾专卖店,7699.0,6699.0,0,100,0,0,0,,美的（Midea） 美的 变频 柜机 冷暖 家用空调    风骏  伯爵红 大2匹 51LW/BP2DN1Y-ZA300 12966092289 美的空调河北晖腾专卖店 84.0kg 中国大陆 变频 冷暖空调 变频空调 其他 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的 变频 柜机 冷暖 家用空调    风骏  伯爵红 大2匹 51LW/BP2DN1Y-ZA300,,2匹
12971605093,美的（Midea） KFR-120LW/SDY-PA400(D3)  5匹定速空调冷静星,龙啸专营店,11279.0,8299.0,0,100,0,0,0,,美的（Midea） 美的（Midea） KFR-120LW/SDY-PA400(D3)  5匹定速空调冷静星 12971605093 龙啸专营店 75.0kg 中国大陆 KFR-120LW/SDY-PA400(D3) 定频 冷暖空调 静音空调，自动清洁 白色 5匹及以上 三级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea） KFR-120LW/SDY-PA400(D3)  5匹定速空调冷静星,,5匹及以上
12968427859,美的（Midea） 面板 美的原厂面板适合A5 MBT2-01N（适合1-1.5匹）,美的冠益居专卖店,10000.0,598.0,1,100,1,0,0,,美的（Midea） 美的（Midea） 面板 美的原厂面板适合A5 MBT2-01N（适合1-1.5匹） 12968427859 美的冠益居专卖店 18.0kg 中国大陆 变频 冷暖空调 白色 1匹 一级能效 40㎡以上 立柜式空调,美的,变频,美的（Midea） 面板 美的原厂面板适合A5 MBT2-01N（适合1-1.5匹）,,1匹
11573129089,美的（Midea）定速单冷  静音空调柜机 立柜式  三级能效 冷静星 2匹/3匹 KF-72LW/Y-PA400(D3  3匹,美的广东易家专卖店,6999.0,5299.0,10,91,10,0,1,,美的（Midea） 美的（Midea）定速单冷  静音空调柜机 立柜式  三级能效 冷静星 2匹/3匹 KF-72LW/Y-PA400(D3  3匹 11573129089 美的广东易家专卖店 89.0kg 中国大陆 定频 单冷空调 智能空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea）定速单冷  静音空调柜机 立柜式  三级能效 冷静星 2匹/3匹 KF-72LW/Y-PA400(D3  3匹,,2匹
13034793102,美的（Midea） 舒适星圆柱空调柜机 一级能效变频冷暖 智能WiFi立柜式 无风感钛金 KFR-51LW/BP3DN8Y-YB302(B1,美的空调美翼专卖店,10599.0,8899.0,10,100,10,0,0,外机噪音小 声音小 变频省电 制冷速度快 安装速度,美的（Midea） 美的（Midea） 舒适星圆柱空调柜机 一级能效变频冷暖 智能WiFi立柜式 无风感钛金 KFR-51LW/BP3DN8Y-YB302(B1 13034793102 美的空调美翼专卖店 50.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调，全直流变频，自动清洁 其他 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 舒适星圆柱空调柜机 一级能效变频冷暖 智能WiFi立柜式 无风感钛金 KFR-51LW/BP3DN8Y-YB302(B1,,2匹
10983984232,美的（Midea） KFR-72LW/BP2DN1Y-YA400(B3) 大3匹变频空调,龙啸专营店,7999.0,6549.0,60,96,60,1,1,送货快 服务很好 变频省电 机器漂亮 外机噪音小 制冷制热快 空调质量好 制冷效果好 制热效果好 制冷速度快,美的（Midea） 美的（Midea） KFR-72LW/BP2DN1Y-YA400(B3) 大3匹变频空调 10983984232 龙啸专营店 34.0kg 中国大陆 KFR-72LW/BP2DN1Y-YA400(B3)  变频 冷暖空调 圆柱式空调，智能空调，变频空调，静音空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） KFR-72LW/BP2DN1Y-YA400(B3) 大3匹变频空调,,3匹
13040946049,美的（Midea）3匹 wifi物联网 静音 变频 冷暖空调  圆柱柜机 制冷王 大3匹 72LW/BP2DN1Y-YB300,美的空调河北晖腾专卖店,12999.0,10999.0,0,100,0,0,0,,美的（Midea） 美的（Midea）3匹 wifi物联网 静音 变频 冷暖空调  圆柱柜机 制冷王 大3匹 72LW/BP2DN1Y-YB300 13040946049 美的空调河北晖腾专卖店 31.0kg 中国大陆 变频 冷暖空调 变频空调 金色 3匹 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）3匹 wifi物联网 静音 变频 冷暖空调  圆柱柜机 制冷王 大3匹 72LW/BP2DN1Y-YB300,,3匹
13042411539,美的(Midea) 大2匹 风骏 智能变频冷暖 立柜式空调 KFR-51LW/BP2DN1Y-ZA300(B3,美的空调新疆天鸿顺专营店,7890.0,7190.0,0,100,0,0,0,,美的（Midea） 美的(Midea) 大2匹 风骏 智能变频冷暖 立柜式空调 KFR-51LW/BP2DN1Y-ZA300(B3 13042411539 美的空调新疆天鸿顺专营店 99.0kg 变频 冷暖空调 金色 2匹 三级能效 40㎡以上 立柜式空调,美的,变频,美的(Midea) 大2匹 风骏 智能变频冷暖 立柜式空调 KFR-51LW/BP2DN1Y-ZA300(B3,,2匹
13042009525,美的（Midea）制冷王 大3匹 一级能效 变频冷暖 空调圆柱柜机 金色 KFR-51LW/BP3DN8Y-YB300(B1,美的空调新疆天鸿顺专营店,11500.0,9999.0,0,100,0,0,0,,美的（Midea） 美的（Midea）制冷王 大3匹 一级能效 变频冷暖 空调圆柱柜机 金色 KFR-51LW/BP3DN8Y-YB300(B1 13042009525 美的空调新疆天鸿顺专营店 45.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调 金色 2匹 一级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）制冷王 大3匹 一级能效 变频冷暖 空调圆柱柜机 金色 KFR-51LW/BP3DN8Y-YB300(B1,,2匹
13135000218,美的（Midea） 立柜式变频多面送风空调KFR-72LW/BP2DN1Y-LB(A3) 白色,美的北京世纪广美专卖店,8699.0,8599.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 立柜式变频多面送风空调KFR-72LW/BP2DN1Y-LB(A3) 白色 13135000218 美的北京世纪广美专卖店 46.0kg 变频 冷暖空调 自动清洁 其他 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 立柜式变频多面送风空调KFR-72LW/BP2DN1Y-LB(A3) 白色,,3匹
17129067108,美的（Midea） 立柜柜式 青春 智能 定速定频冷暖空调 3匹KFR-72LW/DY-YA400,美的北京世纪广美专卖店,9000.0,6199.0,1,0,0,0,1,,美的（Midea） 美的（Midea） 立柜柜式 青春 智能 定速定频冷暖空调 3匹KFR-72LW/DY-YA400 17129067108 美的北京世纪广美专卖店 38.0kg 定频 冷暖空调 静音空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea） 立柜柜式 青春 智能 定速定频冷暖空调 3匹KFR-72LW/DY-YA400,,3匹
11252114023,美的（Midea） 冷静星变频柜机KFR-51LW/BP2DN1Y-PA400(B3)E 大2匹变频空调,美的空调美程专卖店,6999.0,5099.0,5,80,4,1,0,变频省电 机器漂亮 制冷速度快,美的（Midea） 美的（Midea） 冷静星变频柜机KFR-51LW/BP2DN1Y-PA400(B3)E 大2匹变频空调 11252114023 美的空调美程专卖店 99.0kg 中国大陆 变频 冷暖空调 变频空调 其他 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 冷静星变频柜机KFR-51LW/BP2DN1Y-PA400(B3)E 大2匹变频空调,,2匹
13437494722,美的(Midea)冷静星大2匹变频冷暖空调柜机KFR-51LW/BP2DN1Y-PA400,美的博众山西专卖店,5699.0,5345.01,1,100,1,0,0,,美的 美的(Midea)冷静星大2匹变频冷暖空调柜机KFR-51LW/BP2DN1Y-PA400 13437494722 美的博众山西专卖店 80.0kg 中国大陆 变频 冷暖空调 变频空调 白色 2.5匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的(Midea)冷静星大2匹变频冷暖空调柜机KFR-51LW/BP2DN1Y-PA400,,2.5匹
13132255760,美的（Midea)智能空调柜机2匹KFR-51LW/BP2DN1Y-ZA300(B3)E 红色,美的北京世纪广美专卖店,7399.0,7399.0,0,100,0,0,0,,美的（Midea） 美的（Midea)智能空调柜机2匹KFR-51LW/BP2DN1Y-ZA300(B3)E 红色 13132255760 美的北京世纪广美专卖店 45.0kg 变频 冷暖空调 其他 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea)智能空调柜机2匹KFR-51LW/BP2DN1Y-ZA300(B3)E 红色,,2匹
13134538278,美的（Midea）变频双贯流双冷净空调KFR-72LW/BP2DN1Y-CJ200(B2) 黄色,美的北京世纪广美专卖店,9625.0,8999.0,0,100,0,0,0,,美的（Midea） 美的（Midea）变频双贯流双冷净空调KFR-72LW/BP2DN1Y-CJ200(B2) 黄色 13134538278 美的北京世纪广美专卖店 46.0kg 变频 单冷空调 金色 3匹 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）变频双贯流双冷净空调KFR-72LW/BP2DN1Y-CJ200(B2) 黄色,,3匹
13136543383,美的（Midea）柜机变频静音 空调 KFR-72LW/BP2DN1Y-ZA300(B3) 棕金色,美的北京世纪广美专卖店,10000.0,9499.0,0,100,0,0,0,,美的（Midea） 美的（Midea）柜机变频静音 空调 KFR-72LW/BP2DN1Y-ZA300(B3) 棕金色 13136543383 美的北京世纪广美专卖店 47.0kg 变频 冷暖空调 智能空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）柜机变频静音 空调 KFR-72LW/BP2DN1Y-ZA300(B3) 棕金色,,3匹
11573668360,美的（Midea）3匹  冷暖变频 一级能效 空调柜机  物联APP 舒适星 KFR-72LW/BP3DN8Y-YB302(B1 大3匹,济南瑞展专营店,10999.0,9999.0,4,100,4,0,0,机器漂亮 安装速度,美的（Midea） 美的（Midea）3匹  冷暖变频 一级能效 空调柜机  物联APP 舒适星 KFR-72LW/BP3DN8Y-YB302(B1 大3匹 11573668360 济南瑞展专营店 67.0kg 中国大陆 KFR-72LW/BP3DN8Y-YB302(B1) 变频 冷暖空调 高能效空调，变频空调，全直流变频 金色 3匹 一级能效 20-30㎡，30-40㎡ 立柜式空调,美的,变频,美的（Midea）3匹  冷暖变频 一级能效 空调柜机  物联APP 舒适星 KFR-72LW/BP3DN8Y-YB302(B1 大3匹,,3匹
11680769762,美的（Midea） 定速单冷 空调柜机 静音 三级能效 冷静星  2匹/3匹  KF- 51LW/Y-PA400(D3)2匹,美的空调广东中诚专卖店,5699.0,4299.0,30,97,30,0,1,服务很好 送货快 安装速度 机器漂亮 制冷效果好 外机噪音小 制冷速度快 制冷比较快 空调质量好,美的（Midea） 美的（Midea） 定速单冷 空调柜机 静音 三级能效 冷静星  2匹/3匹  KF- 51LW/Y-PA400(D3)2匹 11680769762 美的空调广东中诚专卖店 35.0kg 定频 单冷空调 静音空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea） 定速单冷 空调柜机 静音 三级能效 冷静星  2匹/3匹  KF- 51LW/Y-PA400(D3)2匹,,2匹
11285939448,美的（Midea） 2匹/3匹 3级能效 定速 单冷 立柜式空调 冷静星 KF-72LW/Y-PA400(D3),美的空调海南专卖店,6199.0,5199.0,6,100,6,0,0,,美的 美的（Midea） 2匹/3匹 3级能效 定速 单冷 立柜式空调 冷静星 KF-72LW/Y-PA400(D3) 11285939448 美的空调海南专卖店 66.0kg 定频 单冷空调 自动清洁 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea） 2匹/3匹 3级能效 定速 单冷 立柜式空调 冷静星 KF-72LW/Y-PA400(D3),,2匹
18558773115,美的（Midea） 定速冷暖空调柜机5匹需要380伏电源动力电380伏 5匹KFR-120LW/SDY-PA400(D3),美的空调美程专卖店,9299.0,8699.0,2,100,2,0,0,,美的（Midea） 美的（Midea） 定速冷暖空调柜机5匹需要380伏电源动力电380伏 5匹KFR-120LW/SDY-PA400(D3) 18558773115 美的空调美程专卖店 160.0kg 定频 冷暖空调 自动清洁 白色 5匹及以上 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea） 定速冷暖空调柜机5匹需要380伏电源动力电380伏 5匹KFR-120LW/SDY-PA400(D3),,5匹及以上
13277927003,美的（Midea） 2匹 变频 冷暖 空调柜机 风耀 白色  强劲风 大2匹  51LW/BP2DN1Y-LB,美的空调河北晖腾专卖店,8999.0,6999.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 2匹 变频 冷暖 空调柜机 风耀 白色  强劲风 大2匹  51LW/BP2DN1Y-LB 13277927003 美的空调河北晖腾专卖店 90.0kg 中国大陆 变频 冷暖空调 变频空调 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 2匹 变频 冷暖 空调柜机 风耀 白色  强劲风 大2匹  51LW/BP2DN1Y-LB,,2匹
11706087448,美的柜式空调1级冷暖 3匹变频除湿空调KFR-72LW/BP3DN1Y-YB200(B1),顺电官方旗舰店,17999.0,14819.0,0,100,0,0,0,,美的（Midea） 美的柜式空调1级冷暖 3匹变频除湿空调KFR-72LW/BP3DN1Y-YB200(B1) 11706087448 顺电官方旗舰店 84.0kg 中国大陆 144969 变频 冷暖空调 其他 一级能效 40㎡以上 立柜式空调,美的,变频,美的柜式空调1级冷暖 3匹变频除湿空调KFR-72LW/BP3DN1Y-YB200(B1),,3匹
11347267130,美的（Midea）2匹/3匹 变频 冷暖 空调柜机 冷静星 三级能效 51LW/BP2DN1Y-PA400(B3),美的空调辽宁天鸿专卖店,7899.0,5499.0,0,100,0,0,0,,美的（Midea） 美的（Midea）2匹/3匹 变频 冷暖 空调柜机 冷静星 三级能效 51LW/BP2DN1Y-PA400(B3) 11347267130 美的空调辽宁天鸿专卖店 49.0kg 中国大陆 变频 冷暖空调 变频空调 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）2匹/3匹 变频 冷暖 空调柜机 冷静星 三级能效 51LW/BP2DN1Y-PA400(B3),,2匹
17127984187,美的（Midea）立柜式定频节能广角送风空调 3匹 KFR-72LW/DY-PA400,美的北京世纪广美专卖店,10000.0,5399.0,0,100,0,0,0,,美的（Midea） 美的（Midea）立柜式定频节能广角送风空调 3匹 KFR-72LW/DY-PA400 17127984187 美的北京世纪广美专卖店 41.0kg 定频 冷暖空调 白色 3匹 一级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea）立柜式定频节能广角送风空调 3匹 KFR-72LW/DY-PA400,,3匹
13369306888,美的（Midea）大2匹/大3匹 无氟直流变频 冷暖空调 柜机 风尊 智能APP 强劲风 大3匹 72LW/BP2DN1Y-ZB300,美的空调河北晖腾专卖店,9999.0,8499.0,0,100,0,0,0,,美的（Midea） 美的（Midea）大2匹/大3匹 无氟直流变频 冷暖空调 柜机 风尊 智能APP 强劲风 大3匹 72LW/BP2DN1Y-ZB300 13369306888 美的空调河北晖腾专卖店 50.6kg 中国大陆 变频 冷暖空调 全直流变频 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）大2匹/大3匹 无氟直流变频 冷暖空调 柜机 风尊 智能APP 强劲风 大3匹 72LW/BP2DN1Y-ZB300,,2匹
13330296081,美的（Midea） 大3匹圆柱冷暖柜机KFR-72LW/BP3DN1Y-YB200(B1,美的空调邦鸿专卖店,14999.0,12599.0,2,100,2,0,0,,美的（Midea） 美的（Midea） 大3匹圆柱冷暖柜机KFR-72LW/BP3DN1Y-YB200(B1 13330296081 美的空调邦鸿专卖店 37.0kg 中国大陆 KFR-72LW/BP3DN1Y-YB200(B1) 变频 冷暖空调 变频空调 金色 3匹 一级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 大3匹圆柱冷暖柜机KFR-72LW/BP3DN1Y-YB200(B1,,3匹
13372858696,美的（Midea） 美的 Midea 2匹 变频冷暖空调 柜机 圆柱 智行 大2匹  51LW/BP2DN1Y-YA400,美的空调河北晖腾专卖店,8999.0,6999.0,0,100,0,0,0,,美的（Midea） 美的（Midea） 美的 Midea 2匹 变频冷暖空调 柜机 圆柱 智行 大2匹  51LW/BP2DN1Y-YA400 13372858696 美的空调河北晖腾专卖店 52.0kg 中国大陆 变频 冷暖空调 圆柱式空调 白色 2匹 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 美的 Midea 2匹 变频冷暖空调 柜机 圆柱 智行 大2匹  51LW/BP2DN1Y-YA400,,2匹
